Date,Team,MP
20190313,Gerald Green,15.24
20190313,Iman Shumpert,14.03
20190313,Kenneth Faried,13.2
20190313,Draymond Green,36.43
20190313,Klay Thompson,35.44
20190313,Stephen Curry,35.21
20190313,DeMarcus Cousins,31.35
20190313,Andre Iguodala,25.04
20190313,Shaun Livingston,18.16
20190313,Kevon Looney,16.25
20190313,Alfonzo McKinnie,14.05
20190313,Quinn Cook,12.37
20190313,Jordan Bell,11.21
20190313,Damion Lee,2.49
20190313,Devin Booker,35.36
20190313,Deandre Ayton,32.54
20190313,Tyler Johnson,31.45
20190313,Kelly Oubre,31.14
20190313,Dragan Bender,14.1
20190313,Mikal Bridges,33.2
20190313,Josh Jackson,21.15
20190313,Richaun Holmes,15.06
20190313,Jamal Crawford,14.13
20190313,Troy Daniels,8.25
20190313,Elie Okobo,2.02
20190313,Donovan Mitchell,33.55
20190313,Rudy Gobert,32.19
20190313,Joe Ingles,31.27
20190313,Derrick Favors,25.46
20190313,Ricky Rubio,21.44
20190313,Jae Crowder,23.54
20190313,Royce O'Neale,21.22
20190313,Kyle Korver,13.02
20190313,Thabo Sefolosha,11.58
20190313,Raul Neto,11.16
20190313,Dante Exum,9.12
20190313,Ekpe Udoh,2.02
20190313,Georges Niang,2.01
20190314,Darren Collison,38.34
20190314,Wesley Matthews,35.46
20190314,Bojan Bogdanovic,34.33
20190314,Thaddeus Young,32.17
20190314,Myles Turner,31.13
20190314,Domantas Sabonis,27.33
20190314,Cory Joseph,22.05
20190314,Doug McDermott,13.02
20190314,T.J. Leaf,4.57
20190314,Russell Westbrook,38.2
20190314,Paul George,35.46
20190314,Steven Adams,33.52
20190314,Jerami Grant,30.52
20190314,Terrance Ferguson,21.05
20190314,Dennis Schroder,32.12
20190314,Markieff Morris,17.08
20190314,Abdel Nader,16.36
20190314,Nerlens Noel,14.08
20190314,Evan Fournier,29.22
20190314,Jonathan Isaac,28.57
20190314,Aaron Gordon,28.44
20190314,Nikola Vucevic,26.52
20190314,D.J. Augustin,25.49
20190314,Terrence Ross,26.06
20190314,Jerian Grant,22.11
20190314,Wesley Iwundu,20.58
20190314,Khem Birch,18.15
20190314,Jarell Martin,4.07
20190314,Troy Caupain,2.53
20190314,Melvin Frazier,2.53
20190314,Amile Jefferson,2.53
20190314,Collin Sexton,38.49
20190314,Cedi Osman,34.36
20190314,Ante Zizic,29.59
20190314,Brandon Knight,26.21
20190314,Kevin Love,24.13
20190314,Jordan Clarkson,26.45
20190314,Nik Stauskas,20.13
20190314,Marquese Chriss,18.01
20190314,David Nwaba,16.56
20190314,Deng Adel,4.07
20190314,Kyrie Irving,37.36
20190314,Marcus Morris,35.37
20190314,Marcus Smart,29.16
20190314,Al Horford,29.14
20190314,Jayson Tatum,29.13
20190314,Jaylen Brown,31.41
20190314,Aron Baynes,19.21
20190314,Gordon Hayward,19.12
20190314,Robert Williams,6.39
20190314,Semi Ojeleye,2.11
20190314,De'Aaron Fox,37.27
20190314,Buddy Hield,35.19
20190314,Harrison Barnes,35.08
20190314,Willie Cauley-Stein,28.41
20190314,Nemanja Bjelica,26.34
20190314,Harry Giles,19.19
20190314,Marvin Bagley,19.07
20190314,Bogdan Bogdanovic,17.46
20190314,Alec Burks,10.33
20190314,Corey Brewer,10.06
20190314,Pascal Siakam,39.23
20190314,Kawhi Leonard,32.27
20190314,Marc Gasol,26.21
20190314,Jeremy Lin,20.49
20190314,Danny Green,19.1
20190314,Patrick McCaw,26.34
20190314,Norman Powell,24.17
20190314,OG Anunoby,23.52
20190314,Malcolm Miller,12.24
20190314,Chris Boucher,7.55
20190314,Eric Moreland,5.2
20190314,Jordan Loyd,1.28
20190314,LeBron James,31.47
20190314,Kyle Kuzma,30.32
20190314,Reggie Bullock,29.46
20190314,Rajon Rondo,29.44
20190314,JaVale McGee,18.39
20190314,Josh Hart,28.2
20190314,Alex Caruso,26.3
20190314,Kentavious Caldwell-Pope,22.19
20190314,Moritz Wagner,8.27
20190314,Johnathan Williams,6.56
20190314,Andre Ingram,5.04
20190314,Mike Muscala,1.56
20190314,Donovan Mitchell,32.21
20190314,Joe Ingles,30.27
20190314,Rudy Gobert,28.17
20190314,Derrick Favors,26.5
20190314,Ricky Rubio,21.47
20190314,Jae Crowder,28.19
20190314,Royce O'Neale,22.05
20190314,Kyle Korver,20.11
20190314,Raul Neto,13.21
20190314,Georges Niang,10.56
20190314,Dante Exum,3.25
20190314,Ekpe Udoh,2.01
20190314,Andrew Wiggins,29.42
20190314,Tyus Jones,28.44
20190314,Karl-Anthony Towns,26.33
20190314,Dario Saric,21.37
20190314,Josh Okogie,15.3
20190314,Keita Bates-Diop,26.09
20190314,Jerryd Bayless,23.03
20190314,Taj Gibson,17.59
20190314,Cameron Reynolds,17.49
20190314,Anthony Tolliver,17.28
20190314,Gorgui Dieng,9.2
20190314,C.J. Williams,3.03
20190314,Jared Terrell,3.03
20190314,Jamal Murray,38.05
20190314,Paul Millsap,36.19
20190314,Nikola Jokic,29.58
20190314,Will Barton,27.05
20190314,Gary Harris,26.57
20190314,Monte Morris,30.5
20190314,Mason Plumlee,23.35
20190314,Malik Beasley,21.03
20190314,Juan Hernangomez,6.08
20190314,Jalen Brunson,39.23
20190314,Tim Hardaway,37.05
20190314,Dwight Powell,36.05
20190314,Luka Doncic,35.04
20190314,Dirk Nowitzki,19.23
20190314,Maxi Kleber,29.04
20190314,Dorian Finney-Smith,17.55
20190314,Salah Mejri,9.38
20190314,Devin Harris,9.11
20190314,Justin Jackson,5.28
20190314,Courtney Lee,1.44
20190315,Andre Drummond,37.1
20190315,Blake Griffin,33.55
20190315,Reggie Jackson,29.18
20190315,Wayne Ellington,28.12
20190315,Bruce Brown,15.29
20190315,Langston Galloway,32.31
20190315,Luke Kennard,19.48
20190315,Ish Smith,18.42
20190315,Thon Maker,15.39
20190315,Zaza Pachulia,9.16
20190315,Kyle Kuzma,38.19
20190315,Rajon Rondo,36.43
20190315,JaVale McGee,30.15
20190315,Reggie Bullock,21.22
20190315,Mike Muscala,15.12
20190315,Kentavious Caldwell-Pope,29.41
20190315,Alex Caruso,24.28
20190315,Moritz Wagner,18.19
20190315,Johnathan Williams,14.32
20190315,Andre Ingram,6.02
20190315,Isaac Bonga,5.07
20190315,Ben Simmons,35.44
20190315,Joel Embiid,35.38
20190315,Jimmy Butler,35.22
20190315,Tobias Harris,34.35
20190315,J.J. Redick,31.04
20190315,Mike Scott,23.38
20190315,James Ennis,19.21
20190315,Boban Marjanovic,12.22
20190315,T.J. McConnell,12.16
20190315,Harrison Barnes,32.46
20190315,Buddy Hield,30.48
20190315,Willie Cauley-Stein,29.37
20190315,De'Aaron Fox,28.59
20190315,Nemanja Bjelica,18.4
20190315,Bogdan Bogdanovic,26.23
20190315,Marvin Bagley,20.09
20190315,Yogi Ferrell,19.01
20190315,Harry Giles,18.23
20190315,Corey Brewer,15.14
20190315,Bradley Beal,44.41
20190315,Jeff Green,34.09
20190315,Trevor Ariza,30.44
20190315,Bobby Portis,24.0
20190315,Tomas Satoransky,16.27
20190315,Jabari Parker,35.28
20190315,Thomas Bryant,19.28
20190315,Troy Brown,17.16
20190315,Sam Dekker,9.48
20190315,Chasson Randle,7.59
20190315,Kemba Walker,35.59
20190315,Nicolas Batum,31.45
20190315,Marvin Williams,29.3
20190315,Bismack Biyombo,16.32
20190315,Miles Bridges,13.07
20190315,Jeremy Lamb,29.56
20190315,Dwayne Bacon,29.17
20190315,Frank Kaminsky,23.08
20190315,Michael Kidd-Gilchrist,16.07
20190315,Tony Parker,14.39
20190315,James Harden,41.42
20190315,Danuel House,34.51
20190315,Eric Gordon,33.32
20190315,Clint Capela,32.42
20190315,P.J. Tucker,32.05
20190315,Austin Rivers,19.27
20190315,Iman Shumpert,18.17
20190315,Kenneth Faried,15.18
20190315,Gerald Green,12.06
20190315,Devin Booker,37.09
20190315,Kelly Oubre,35.59
20190315,Deandre Ayton,32.26
20190315,Dragan Bender,20.28
20190315,Troy Daniels,15.21
20190315,Mikal Bridges,37.02
20190315,Josh Jackson,27.32
20190315,Jamal Crawford,18.29
20190315,Richaun Holmes,15.34
20190315,Josh Richardson,36.35
20190315,Kelly Olynyk,34.33
20190315,Justise Winslow,30.32
20190315,Bam Adebayo,29.21
20190315,Dion Waiters,23.35
20190315,Dwyane Wade,21.21
20190315,Goran Dragic,19.04
20190315,Hassan Whiteside,18.39
20190315,Derrick Jones,14.57
20190315,Rodney McGruder,11.23
20190315,Giannis Antetokounmpo,34.47
20190315,Eric Bledsoe,33.53
20190315,Khris Middleton,32.21
20190315,Brook Lopez,30.27
20190315,Malcolm Brogdon,6.3
20190315,Nikola Mirotic,28.52
20190315,Pat Connaughton,25.0
20190315,Ersan Ilyasova,20.49
20190315,Tony Snell,11.01
20190315,D.J. Wilson,8.57
20190315,George Hill,7.23
20190315,Julius Randle,42.06
20190315,Elfrid Payton,41.03
20190315,Frank Jackson,36.29
20190315,Kenrich Williams,29.44
20190315,Jahlil Okafor,12.02
20190315,Darius Miller,31.04
20190315,Ian Clark,18.28
20190315,Cheick Diallo,15.01
20190315,Jason Smith,14.03
20190315,CJ McCollum,38.0
20190315,Damian Lillard,35.04
20190315,Rodney Hood,28.11
20190315,Al-Farouq Aminu,25.41
20190315,Jusuf Nurkic,22.06
20190315,Zach Collins,23.19
20190315,Enes Kanter,20.05
20190315,Seth Curry,19.23
20190315,Evan Turner,14.59
20190315,Jake Layman,13.12
20190315,LaMarcus Aldridge,26.43
20190315,Jakob Poeltl,26.4
20190315,DeMar DeRozan,25.35
20190315,Bryn Forbes,23.47
20190315,Derrick White,20.33
20190315,Patty Mills,27.38
20190315,Marco Belinelli,21.12
20190315,Davis Bertans,19.46
20190315,Rudy Gay,18.48
20190315,Dante Cunningham,15.04
20190315,Chimezie Metu,5.18
20190315,Lonnie Walker,5.18
20190315,Quincy Pondexter,3.38
20190315,Emmanuel Mudiay,35.48
20190315,Damyean Dotson,35.07
20190315,DeAndre Jordan,30.45
20190315,Kevin Knox,24.43
20190315,Noah Vonleh,8.44
20190315,Kadeem Allen,28.08
20190315,Mitchell Robinson,20.36
20190315,Allonzo Trier,17.58
20190315,Lance Thomas,15.07
20190315,Luke Kornet,10.02
20190315,John Jenkins,8.57
20190315,Henry Ellenson,4.05
20190315,Danilo Gallinari,33.59
20190315,Patrick Beverley,33.39
20190315,Shai Gilgeous-Alexander,29.54
20190315,Landry Shamet,27.14
20190315,Ivica Zubac,23.33
20190315,Lou Williams,27.21
20190315,Montrezl Harrell,24.27
20190315,JaMychal Green,14.01
20190315,Wilson Chandler,12.43
20190315,Garrett Temple,12.39
20190315,Sindarius Thornwell,0.3
20190315,Zach LaVine,38.08
20190315,Robin Lopez,33.45
20190315,Otto Porter,29.3
20190315,Lauri Markkanen,27.57
20190315,Kris Dunn,27.56
20190315,Wayne Selden,22.38
20190315,Shaquille Harrison,18.52
20190315,Timothe Luwawu-Cabarrot,14.37
20190315,Cristiano Felicio,12.4
20190315,Ryan Arcidiacono,8.17
20190315,Antonio Blakeney,5.4
20190316,Kyrie Irving,35.53
20190316,Marcus Smart,34.14
20190316,Marcus Morris,32.36
20190316,Jayson Tatum,32.36
20190316,Al Horford,28.21
20190316,Jaylen Brown,26.25
20190316,Aron Baynes,17.25
20190316,Terry Rozier,16.49
20190316,Daniel Theis,8.48
20190316,Semi Ojeleye,5.45
20190316,Gordon Hayward,1.08
20190316,John Collins,33.56
20190316,Trae Young,31.16
20190316,Taurean Prince,31.0
20190316,Dewayne Dedmon,30.0
20190316,Kevin Huerter,27.13
20190316,Kent Bazemore,21.24
20190316,Vince Carter,21.06
20190316,DeAndre' Bembry,19.11
20190316,Jaylen Adams,14.07
20190316,Alex Len,10.47
20190316,Elfrid Payton,36.49
20190316,Frank Jackson,35.13
20190316,Julius Randle,31.58
20190316,Kenrich Williams,26.41
20190316,Anthony Davis,22.18
20190316,Darius Miller,32.42
20190316,Cheick Diallo,25.28
20190316,Jahlil Okafor,18.25
20190316,Ian Clark,13.48
20190316,Stanley Johnson,11.04
20190316,Dairis Bertans,10.34
20190316,Kelly Oubre,43.16
20190316,Devin Booker,41.09
20190316,Dragan Bender,33.46
20190316,De'Anthony Melton,28.51
20190316,Deandre Ayton,22.21
20190316,Mikal Bridges,39.5
20190316,Josh Jackson,32.59
20190316,Ray Spalding,14.43
20190316,Troy Daniels,8.05
20190316,Bradley Beal,38.35
20190316,Tomas Satoransky,37.5
20190316,Jeff Green,32.23
20190316,Trevor Ariza,25.36
20190316,Bobby Portis,23.18
20190316,Jabari Parker,29.45
20190316,Troy Brown,20.42
20190316,Thomas Bryant,19.58
20190316,Chasson Randle,11.53
20190316,Mike Conley,34.2
20190316,Avery Bradley,33.42
20190316,Justin Holiday,28.49
20190316,Jonas Valanciunas,28.35
20190316,Bruno Caboclo,6.32
20190316,Joakim Noah,26.28
20190316,Delon Wright,24.11
20190316,Chandler Parsons,22.42
20190316,Ivan Rabb,12.44
20190316,Tyler Dorsey,11.49
20190316,C.J. Miles,10.08
20190316,Tim Hardaway,36.15
20190316,Dorian Finney-Smith,34.32
20190316,Dwight Powell,29.22
20190316,Dirk Nowitzki,29.08
20190316,Jalen Brunson,26.25
20190316,Maxi Kleber,25.08
20190316,Devin Harris,21.52
20190316,Trey Burke,21.35
20190316,Justin Jackson,15.43
20190316,Collin Sexton,38.22
20190316,Cedi Osman,36.39
20190316,Kevin Love,32.27
20190316,Ante Zizic,30.49
20190316,Brandon Knight,20.18
20190316,Jordan Clarkson,30.25
20190316,Nik Stauskas,18.2
20190316,Marquese Chriss,17.06
20190316,David Nwaba,15.34
20190316,Paul George,37.46
20190316,Steven Adams,33.16
20190316,Russell Westbrook,31.56
20190316,Terrance Ferguson,26.38
20190316,Jerami Grant,24.29
20190316,Dennis Schroder,28.13
20190316,Abdel Nader,19.19
20190316,Markieff Morris,16.4
20190316,Nerlens Noel,10.26
20190316,Deonte Burton,7.08
20190316,Hamidou Diallo,3.0
20190316,Patrick Patterson,1.09
20190316,Draymond Green,34.24
20190316,Klay Thompson,34.04
20190316,Stephen Curry,33.06
20190316,DeMarcus Cousins,26.55
20190316,Andre Iguodala,23.23
20190316,Kevon Looney,18.28
20190316,Alfonzo McKinnie,17.26
20190316,Shaun Livingston,16.08
20190316,Quinn Cook,15.1
20190316,Jordan Bell,13.37
20190316,Jonas Jerebko,2.37
20190316,Jacob Evans,2.21
20190316,Damion Lee,2.21
20190316,LaMarcus Aldridge,36.02
20190316,DeMar DeRozan,33.33
20190316,Derrick White,25.44
20190316,Bryn Forbes,25.06
20190316,Jakob Poeltl,24.31
20190316,Marco Belinelli,26.59
20190316,Patty Mills,24.53
20190316,Rudy Gay,23.3
20190316,Davis Bertans,19.42
20190316,Damian Lillard,37.47
20190316,Jusuf Nurkic,33.4
20190316,Maurice Harkless,29.22
20190316,Al-Farouq Aminu,23.2
20190316,CJ McCollum,22.31
20190316,Rodney Hood,24.59
20190316,Jake Layman,19.24
20190316,Seth Curry,18.37
20190316,Evan Turner,16.13
20190316,Enes Kanter,14.07
20190316,Jamal Murray,36.32
20190316,Will Barton,34.52
20190316,Nikola Jokic,34.21
20190316,Paul Millsap,33.41
20190316,Gary Harris,28.44
20190316,Monte Morris,24.56
20190316,Mason Plumlee,23.12
20190316,Malik Beasley,19.16
20190316,Juan Hernangomez,4.19
20190316,Torrey Craig,0.07
20190316,Trey Lyles,0.0
20190316,Myles Turner,36.28
20190316,Thaddeus Young,34.23
20190316,Wesley Matthews,32.23
20190316,Bojan Bogdanovic,32.07
20190316,Darren Collison,30.01
20190316,Domantas Sabonis,25.09
20190316,Cory Joseph,20.45
20190316,Tyreke Evans,15.37
20190316,Doug McDermott,13.07
20190316,Donovan Mitchell,34.44
20190316,Rudy Gobert,34.06
20190316,Joe Ingles,29.3
20190316,Ricky Rubio,22.37
20190316,Derrick Favors,22.08
20190316,Jae Crowder,28.41
20190316,Royce O'Neale,21.2
20190316,Kyle Korver,19.18
20190316,Raul Neto,14.46
20190316,Georges Niang,11.05
20190316,Ekpe Udoh,1.45
20190316,Caris LeVert,26.52
20190316,D'Angelo Russell,25.15
20190316,Joe Harris,22.36
20190316,Jarrett Allen,20.36
20190316,Rodions Kurucs,16.4
20190316,Spencer Dinwiddie,24.06
20190316,Treveon Graham,23.52
20190316,DeMarre Carroll,19.44
20190316,Ed Davis,18.01
20190316,Jared Dudley,14.31
20190316,Theo Pinson,13.2
20190316,Rondae Hollis-Jefferson,9.23
20190316,Alan Williams,5.04
20190317,Damyean Dotson,41.2
20190317,Kevin Knox,37.1
20190317,Mario Hezonja,36.26
20190317,DeAndre Jordan,32.48
20190317,Emmanuel Mudiay,32.47
20190317,Kadeem Allen,16.48
20190317,Allonzo Trier,15.55
20190317,Mitchell Robinson,15.12
20190317,Lance Thomas,11.34
20190317,LeBron James,35.0
20190317,Kyle Kuzma,33.25
20190317,Rajon Rondo,28.27
20190317,Reggie Bullock,20.39
20190317,JaVale McGee,18.52
20190317,Alex Caruso,27.48
20190317,Kentavious Caldwell-Pope,27.37
20190317,Johnathan Williams,24.39
20190317,Josh Hart,19.04
20190317,Moritz Wagner,4.29
20190317,Josh Richardson,38.07
20190317,Kelly Olynyk,30.54
20190317,Bam Adebayo,30.5
20190317,Derrick Jones,24.11
20190317,Dion Waiters,22.17
20190317,Dwyane Wade,28.28
20190317,Goran Dragic,27.32
20190317,Hassan Whiteside,17.1
20190317,James Johnson,17.06
20190317,Rodney McGruder,3.14
20190317,Duncan Robinson,0.11
20190317,Kemba Walker,35.39
20190317,Nicolas Batum,35.02
20190317,Marvin Williams,27.45
20190317,Bismack Biyombo,17.1
20190317,Miles Bridges,9.54
20190317,Jeremy Lamb,33.17
20190317,Frank Kaminsky,30.28
20190317,Dwayne Bacon,17.42
20190317,Tony Parker,17.26
20190317,Michael Kidd-Gilchrist,12.03
20190317,Malik Monk,3.34
20190317,Giannis Antetokounmpo,36.12
20190317,Khris Middleton,35.45
20190317,Brook Lopez,33.24
20190317,Eric Bledsoe,33.11
20190317,Nikola Mirotic,23.51
20190317,Pat Connaughton,24.38
20190317,Ersan Ilyasova,17.51
20190317,D.J. Wilson,16.02
20190317,George Hill,10.51
20190317,Tony Snell,8.15
20190317,Joel Embiid,35.39
20190317,Ben Simmons,34.48
20190317,Jimmy Butler,34.09
20190317,Tobias Harris,34.09
20190317,J.J. Redick,32.54
20190317,Mike Scott,24.09
20190317,T.J. McConnell,17.33
20190317,James Ennis,15.45
20190317,Boban Marjanovic,10.54
20190317,Andre Drummond,33.04
20190317,Blake Griffin,32.36
20190317,Wayne Ellington,25.5
20190317,Reggie Jackson,24.14
20190317,Bruce Brown,14.05
20190317,Langston Galloway,28.1
20190317,Luke Kennard,27.35
20190317,Ish Smith,23.46
20190317,Thon Maker,17.26
20190317,Zaza Pachulia,13.14
20190317,Marc Gasol,36.48
20190317,Kawhi Leonard,36.25
20190317,Pascal Siakam,32.25
20190317,Danny Green,30.12
20190317,Jeremy Lin,16.39
20190317,Fred VanVleet,31.21
20190317,OG Anunoby,18.4
20190317,Norman Powell,17.48
20190317,Eric Moreland,10.1
20190317,Patrick McCaw,9.32
20190317,Aaron Gordon,38.13
20190317,Nikola Vucevic,34.18
20190317,D.J. Augustin,32.15
20190317,Evan Fournier,29.21
20190317,Jonathan Isaac,26.23
20190317,Wesley Iwundu,25.34
20190317,Terrence Ross,24.29
20190317,Michael Carter-Williams,15.45
20190317,Khem Birch,13.42
20190317,Trae Young,32.03
20190317,Taurean Prince,28.09
20190317,Dewayne Dedmon,24.36
20190317,Kevin Huerter,22.27
20190317,John Collins,20.02
20190317,Vince Carter,26.56
20190317,Kent Bazemore,25.14
20190317,Alex Len,24.26
20190317,DeAndre' Bembry,20.1
20190317,Jaylen Adams,15.57
20190317,Harrison Barnes,29.37
20190317,De'Aaron Fox,25.03
20190317,Buddy Hield,24.56
20190317,Willie Cauley-Stein,19.54
20190317,Nemanja Bjelica,18.27
20190317,Bogdan Bogdanovic,22.36
20190317,Corey Brewer,21.4
20190317,Marvin Bagley,21.04
20190317,Harry Giles,21.0
20190317,Yogi Ferrell,12.0
20190317,Alec Burks,9.31
20190317,Kosta Koufos,7.06
20190317,Frank Mason,7.06
20190317,Zach LaVine,29.11
20190317,Robin Lopez,27.31
20190317,Otto Porter,24.13
20190317,Lauri Markkanen,22.51
20190317,Kris Dunn,19.58
20190317,Wayne Selden,24.18
20190317,Timothe Luwawu-Cabarrot,22.23
20190317,Ryan Arcidiacono,20.03
20190317,Shaquille Harrison,19.55
20190317,Cristiano Felicio,17.37
20190317,Antonio Blakeney,12.0
20190317,James Harden,31.48
20190317,Clint Capela,30.09
20190317,Chris Paul,28.58
20190317,Eric Gordon,25.42
20190317,P.J. Tucker,23.37
20190317,Iman Shumpert,30.4
20190317,Danuel House,28.2
20190317,Gerald Green,19.47
20190317,Nene Hilario,17.51
20190317,Gary Clark,3.08
20190317,Josh Okogie,34.32
20190317,Andrew Wiggins,32.21
20190317,Karl-Anthony Towns,29.27
20190317,Tyus Jones,29.21
20190317,Dario Saric,23.15
20190317,Taj Gibson,21.37
20190317,Keita Bates-Diop,17.16
20190317,Jerryd Bayless,15.31
20190317,Cameron Reynolds,14.59
20190317,Anthony Tolliver,14.35
20190317,Gorgui Dieng,3.58
20190317,Jared Terrell,3.08
20190317,Shai Gilgeous-Alexander,35.34
20190317,Danilo Gallinari,30.53
20190317,Patrick Beverley,27.37
20190317,Landry Shamet,26.56
20190317,Ivica Zubac,13.59
20190317,Montrezl Harrell,34.01
20190317,Lou Williams,26.32
20190317,Garrett Temple,20.39
20190317,JaMychal Green,17.07
20190317,Wilson Chandler,5.34
20190317,Sindarius Thornwell,1.08
20190317,D'Angelo Russell,32.5
20190317,Caris LeVert,31.49
20190317,Joe Harris,29.42
20190317,Jarrett Allen,29.38
20190317,Rodions Kurucs,12.56
20190317,Spencer Dinwiddie,33.14
20190317,DeMarre Carroll,33.06
20190317,Treveon Graham,18.33
20190317,Ed Davis,18.12
20190318,David Nwaba,40.0
20190318,Cedi Osman,38.15
20190318,Collin Sexton,32.53
20190318,Brandon Knight,29.11
20190318,Ante Zizic,25.02
20190318,Jordan Clarkson,27.22
20190318,Nik Stauskas,24.19
20190318,Marquese Chriss,19.31
20190318,Channing Frye,3.27
20190318,Andre Drummond,38.22
20190318,Thon Maker,33.16
20190318,Wayne Ellington,32.26
20190318,Reggie Jackson,23.57
20190318,Bruce Brown,16.52
20190318,Langston Galloway,25.4
20190318,Ish Smith,24.03
20190318,Luke Kennard,21.02
20190318,Glenn Robinson,19.07
20190318,Zaza Pachulia,5.15
20190318,Bradley Beal,30.54
20190318,Tomas Satoransky,29.04
20190318,Trevor Ariza,24.37
20190318,Jeff Green,22.4
20190318,Bobby Portis,19.09
20190318,Jabari Parker,29.3
20190318,Troy Brown,25.26
20190318,Thomas Bryant,19.43
20190318,Jordan McRae,14.26
20190318,Chasson Randle,8.19
20190318,Ian Mahinmi,8.06
20190318,Sam Dekker,8.06
20190318,Donovan Mitchell,32.07
20190318,Rudy Gobert,31.31
20190318,Ricky Rubio,26.45
20190318,Joe Ingles,24.27
20190318,Derrick Favors,12.02
20190318,Jae Crowder,26.06
20190318,Royce O'Neale,20.26
20190318,Raul Neto,18.05
20190318,Kyle Korver,17.08
20190318,Thabo Sefolosha,11.34
20190318,Georges Niang,10.17
20190318,Ekpe Udoh,9.32
20190318,Jayson Tatum,36.22
20190318,Kyrie Irving,36.1
20190318,Marcus Morris,35.29
20190318,Al Horford,33.2
20190318,Marcus Smart,33.05
20190318,Terry Rozier,20.52
20190318,Jaylen Brown,19.59
20190318,Aron Baynes,17.35
20190318,Daniel Theis,7.08
20190318,Nikola Jokic,35.52
20190318,Will Barton,31.52
20190318,Gary Harris,29.26
20190318,Jamal Murray,28.41
20190318,Paul Millsap,27.19
20190318,Torrey Craig,21.15
20190318,Mason Plumlee,20.45
20190318,Monte Morris,19.26
20190318,Malik Beasley,18.34
20190318,Isaiah Thomas,6.5
20190318,Jarred Vanderbilt,0.0
20190318,Pascal Siakam,30.02
